feedback_id,customer_id,store_id,product_id,rating,comments,feedback_date
4398,539,13,429,bad,Too expensive,2020-04-05
4399,986,17,95,5,Great!,2023-11-28
4400,402,3,48,bad,Too expensive,2023-11-27
4401,763,5,182,5,Too expensive,2022-08-12
4402,76,12,117,1,Poor quality,2021-09-30
4403,643,4,396,bad,Great!,2023-09-06
4404,563,19,162,bad,Too expensive,2023-11-16
4405,380,3,104,1,Too expensive,2020-06-18
4406,390,12,238,5,Poor quality,2021-07-07
4407,881,3,207,bad,Too expensive,2023-06-19
4408,237,8,312,4,Will buy again,2020-11-30
4409,183,13,280,1,Great!,2040-03-05
4410,572,2,248,4,Too expensive,2023-02-26
4411,195,16,202,5,Great!,2023-03-07
4412,522,1,496,2,Will buy again,2023-04-22
4413,942,4,417,3,Too expensive,2023-12-04
4414,466,12,345,bad,Too expensive,2078-08-09
4415,424,5,204,2,Great!,2020-07-01
4416,839,17,388,bad,Will buy again,2020-09-16
4417,185,13,219,5,Poor quality,2021-03-05
4418,343,12,228,3,Will buy again,2020-02-03
4419,515,14,196,5,Too expensive,2022-07-29
4420,123,15,465,3,Great!,2023-01-05
4421,668,14,244,2,Too expensive,2020-02-16
4422,841,2,295,1,Too expensive,2021-01-14
4423,396,8,185,4,Will buy again,2022-10-11
4424,612,18,222,bad,Will buy again,2020-03-09
4425,475,14,19,1,Great!,2022-05-23
4426,294,12,346,4,Great!,2020-06-23
4427,365,14,206,bad,Poor quality,2020-03-28
4428,633,1,452,1,Will buy again,2074-09-08
4429,821,2,432,4,Too expensive,2023-07-05
4430,518,20,4,3,Great!,2056-06-04
4431,20,13,312,3,Will buy again,2023-04-11
4432,959,1,490,3,Poor quality,2022-04-02
4433,218,1,206,2,Will buy again,2060-00-20
4434,562,13,108,4,Poor quality,2059-10-19
4435,849,10,71,2,Poor quality,2066-01-08
4436,205,10,298,1,Poor quality,2023-03-24
4437,960,11,9,bad,Poor quality,2022-07-17
4438,831,5,67,4,Will buy again,2021-05-08
4439,326,14,355,3,Will buy again,2023-11-12
4440,172,12,408,bad,Poor quality,2020-05-24
4441,235,12,483,4,Will buy again,2021-08-25
4442,899,4,315,2,Great!,2020-03-12
4443,842,12,192,4,Will buy again,2020-12-23
4444,16,18,397,5,Poor quality,2023-07-06
4445,49,10,408,2,Poor quality,2020-03-05
4446,951,3,12,1,Will buy again,2057-04-15
4447,41,2,125,3,Will buy again,2052-08-22
4448,518,5,141,5,Will buy again,2023-11-24
4449,612,9,375,5,Too expensive,2022-01-21
4450,964,8,312,3,Too expensive,2037-07-21
4451,495,7,102,2,Poor quality,2021-07-24
4452,352,9,158,1,Great!,2023-09-06
4453,832,15,181,2,Will buy again,2023-09-16
4454,403,12,361,4,Will buy again,2021-02-28
4455,643,3,168,bad,Will buy again,2022-12-26
4456,176,17,257,1,Will buy again,2022-05-01
4457,655,19,248,3,Too expensive,2023-06-11
4458,773,19,248,5,Too expensive,2023-01-08
4459,112,6,427,4,Too expensive,2022-02-24
4460,685,4,23,1,Too expensive,2021-11-10
4461,523,17,99,4,Will buy again,2022-11-12
4462,31,6,389,2,Will buy again,2021-02-22
4463,11,15,2,3,Great!,2023-05-20
4464,111,19,177,1,Too expensive,2020-11-16
4465,656,15,42,3,Will buy again,2021-08-17
4466,992,20,170,5,Too expensive,2022-02-05
4467,78,14,24,1,Will buy again,2020-05-23
4468,971,3,285,4,Too expensive,2022-12-01
4469,325,18,60,4,Will buy again,2020-03-13
4470,986,17,24,1,Great!,2022-12-02
4471,760,13,431,2,Will buy again,2020-01-03
4472,324,6,265,2,Poor quality,2023-11-07
4473,744,12,195,5,Poor quality,2020-05-18
4474,248,19,467,2,Will buy again,2023-10-19
4475,853,6,111,3,Will buy again,2021-10-12
4476,70,3,458,4,Will buy again,2020-10-09
4477,70,15,142,bad,Great!,2022-03-28
4478,462,7,1,3,Too expensive,2021-11-21
4479,156,9,283,bad,Poor quality,2020-04-14
4480,413,20,117,5,Too expensive,2023-05-08
4481,626,13,392,bad,Poor quality,2022-08-09
4482,252,2,103,1,Too expensive,2023-02-17
4483,706,3,172,5,Poor quality,2023-02-06
4484,577,13,451,2,Great!,2022-12-20
4485,786,10,449,bad,Too expensive,2021-01-08
4486,50,7,454,bad,Will buy again,2023-04-30
4487,930,16,218,2,Great!,2022-04-01
4488,299,9,132,3,Poor quality,2022-02-24
4489,654,14,409,4,Great!,2020-04-30
4490,431,15,490,bad,Great!,2022-12-26
4491,88,19,49,bad,Great!,2020-09-25
4492,5,20,482,3,Poor quality,2022-05-06
4493,533,5,176,bad,Great!,2098-10-22
4494,952,4,247,5,Will buy again,2020-05-05
4495,219,14,393,2,Will buy again,2070-03-13
4496,741,16,106,bad,Poor quality,2020-01-21
4497,132,17,67,3,Will buy again,2021-05-09
4498,338,15,167,2,Will buy again,2023-01-29
4499,400,4,402,1,Will buy again,2096-03-20
4500,959,17,248,1,Too expensive,2022-09-20
4501,60,11,328,5,Great!,2020-09-27
4502,595,20,250,3,Will buy again,2022-06-06
4503,292,12,361,3,Poor quality,2021-08-03
4504,655,7,19,1,Too expensive,2022-09-28
4505,15,9,426,1,Poor quality,2022-02-14
4506,391,18,168,3,Great!,2022-08-02
4507,511,15,353,5,Will buy again,2023-02-07
4508,529,18,468,4,Poor quality,2020-07-12
4509,552,20,252,1,Great!,2022-09-29
4510,409,16,95,bad,Too expensive,2020-05-05
4511,736,8,455,1,Great!,2022-03-20
4512,162,5,359,2,Too expensive,2022-08-11
4513,324,6,430,1,Great!,2021-09-01
4514,804,19,494,1,Great!,2020-04-16
4515,109,11,446,1,Will buy again,2021-12-29
4516,17,13,224,2,Too expensive,2022-10-19
4517,523,6,414,2,Too expensive,2023-04-09
4518,876,13,487,1,Great!,2021-08-27
4519,485,11,198,5,Too expensive,2021-02-27
4520,317,6,280,5,Poor quality,2020-09-09
4521,306,16,406,3,Too expensive,2022-12-19
4522,739,9,431,2,Will buy again,2022-10-19
4523,961,15,462,2,Too expensive,2022-03-11
4524,369,20,308,bad,Too expensive,2021-08-21
4525,828,13,281,3,Great!,2020-11-21
4526,172,8,480,4,Great!,2022-10-17
4527,793,17,335,1,Will buy again,2022-07-27
4528,562,4,87,2,Too expensive,2086-02-05
4529,800,8,180,2,Too expensive,2071-10-11
4530,537,5,185,2,Will buy again,2086-00-13
4531,507,10,415,3,Great!,2021-03-03
4532,444,12,41,4,Will buy again,2020-01-21
4533,465,17,428,3,Too expensive,2022-05-27
4534,982,20,455,3,Too expensive,2020-05-21
4535,15,8,415,4,Poor quality,2020-09-05
4536,174,14,220,3,Great!,2073-01-28
4537,633,9,160,bad,Great!,2058-09-18
4538,887,19,333,1,Too expensive,2032-02-28
4539,238,8,138,1,Too expensive,2023-11-19
4540,258,2,435,2,Poor quality,2030-03-27
4541,875,17,97,4,Poor quality,2021-06-18
4542,894,6,482,5,Poor quality,2023-02-08
4543,547,1,100,1,Will buy again,2085-07-21
4544,174,13,223,3,Great!,2020-08-03
4545,538,12,386,3,Will buy again,2020-03-19
4546,74,4,293,2,Great!,2020-10-30
4547,248,19,392,4,Will buy again,2020-06-07
4548,751,18,270,bad,Will buy again,2020-12-26
4549,277,4,141,5,Will buy again,2021-09-16
4550,406,13,272,2,Too expensive,2020-06-16
4551,946,16,306,2,Great!,2020-10-06
4552,572,18,286,3,Will buy again,2063-09-22
4553,836,5,164,4,Poor quality,2020-06-11
4554,189,10,100,1,Will buy again,2023-03-01
4555,493,18,343,4,Poor quality,2020-11-16
4556,755,17,25,1,Will buy again,2023-07-05
4557,150,20,349,4,Poor quality,2023-09-07
4558,15,20,230,3,Poor quality,2022-03-29
4559,870,11,123,bad,Great!,2023-07-14
4560,946,14,231,5,Poor quality,2021-09-15
4561,516,1,248,1,Will buy again,2021-04-30
4562,125,9,238,3,Will buy again,2023-07-01
4563,293,11,156,5,Poor quality,2022-04-17
4564,634,4,115,5,Too expensive,2021-09-18
4565,344,11,251,5,Will buy again,2022-06-12
4566,747,13,466,3,Poor quality,2021-01-08
4567,481,7,422,4,Too expensive,2022-11-06
4568,802,11,159,1,Great!,2023-08-05
4569,454,8,195,5,Too expensive,2021-12-24
4570,678,10,11,1,Poor quality,2020-03-11
4571,409,16,374,1,Too expensive,2030-08-28
4572,579,17,31,1,Will buy again,2023-04-20
4573,171,6,199,5,Will buy again,2023-02-03
4574,137,9,389,2,Great!,2023-10-03
4575,230,4,108,4,Too expensive,2022-06-08
4576,651,15,6,bad,Will buy again,2021-07-18
4577,305,5,55,3,Too expensive,2021-03-04
4578,356,3,438,1,Will buy again,2020-02-09
4579,558,11,204,2,Poor quality,2022-05-07
4580,476,4,274,5,Too expensive,2039-05-25
4581,643,20,29,1,Too expensive,2020-04-11
4582,208,10,319,4,Too expensive,2020-08-14
4583,394,18,369,2,Great!,2022-08-16
4584,455,6,88,4,Great!,2023-04-03
4585,715,15,260,2,Too expensive,2021-09-01
4586,737,10,356,5,Great!,2020-12-19
4587,383,10,465,4,Great!,2041-01-11
4588,632,13,171,2,Great!,2021-03-24
4589,303,1,309,bad,Will buy again,2021-04-19
4590,883,11,431,5,Great!,2022-09-19
4591,145,2,493,1,Too expensive,2022-08-07
4592,537,17,410,1,Great!,2022-05-04
4593,322,11,22,bad,Will buy again,2020-02-24
4594,952,7,168,5,Too expensive,2049-10-08
4595,943,9,100,bad,Poor quality,2020-10-27
4596,305,18,215,2,Too expensive,2021-06-26
4597,96,4,31,3,Will buy again,2022-11-26
4598,978,13,8,2,Too expensive,2021-06-27
4599,296,3,295,5,Will buy again,2020-12-31
4600,914,13,349,bad,Too expensive,2022-09-22
4601,300,10,411,5,Poor quality,2023-06-03
4602,548,18,450,5,Poor quality,2021-06-01
4603,419,12,218,1,Great!,2020-10-25
4604,192,14,274,2,Will buy again,2021-10-18
4605,665,18,103,bad,Poor quality,2021-02-14
4606,780,15,495,3,Too expensive,2020-12-04
4607,990,10,173,5,Poor quality,2052-08-22
4608,245,20,488,1,Too expensive,2021-01-20
4609,337,16,36,3,Great!,2021-03-20
4610,334,20,269,3,Will buy again,2022-03-04
4611,983,15,420,5,Poor quality,2021-04-06
4612,793,19,220,5,Great!,2021-05-31
4613,736,3,61,4,Will buy again,2020-02-20
4614,929,9,117,4,Too expensive,2022-11-03
4615,313,2,91,4,Too expensive,2022-07-13
4616,638,5,207,bad,Poor quality,2021-05-28
4617,881,3,341,2,Poor quality,2074-06-26
4618,971,18,357,5,Will buy again,2021-09-24
4619,699,17,87,3,Poor quality,2020-05-19
4620,592,14,121,4,Poor quality,2021-02-06
4621,912,19,367,5,Too expensive,2085-05-20
4622,876,9,160,1,Great!,2021-10-13
4623,37,7,68,bad,Too expensive,2021-09-18
4624,12,5,243,1,Poor quality,2022-09-13
4625,466,6,211,1,Too expensive,2020-01-25
4626,979,7,50,3,Too expensive,2023-03-19
4627,818,10,285,5,Will buy again,2020-11-17
4628,877,10,442,bad,Great!,2021-10-11
4629,978,11,252,4,Will buy again,2022-12-22
4630,406,19,91,3,Too expensive,2020-05-31
4631,550,19,202,1,Poor quality,2097-01-02
4632,976,2,432,4,Will buy again,2022-11-25
4633,856,20,438,2,Too expensive,2021-08-08
4634,383,13,356,3,Poor quality,2023-12-07
4635,746,18,162,2,Poor quality,2020-06-19
4636,960,6,332,4,Too expensive,2022-03-25
4637,180,17,129,2,Great!,2023-12-08
4638,625,5,29,4,Too expensive,2021-10-14
4639,667,11,193,1,Too expensive,2073-08-09
4640,178,14,9,2,Too expensive,2023-11-12
4641,319,12,488,4,Too expensive,2021-12-19
4642,289,3,221,1,Too expensive,2023-06-14
4643,521,1,481,3,Poor quality,2064-00-22
4644,121,15,171,5,Great!,2022-04-04
4645,723,11,362,2,Too expensive,2023-10-04
4646,835,4,58,2,Poor quality,2040-05-09
4647,15,16,195,1,Great!,2022-07-26
4648,523,5,119,3,Will buy again,2020-08-19
4649,528,16,305,5,Will buy again,2022-05-17
4650,525,8,247,3,Great!,2020-09-11
4651,624,13,493,4,Great!,2064-07-23
4652,160,9,70,bad,Great!,2021-02-18
4653,759,4,150,bad,Will buy again,2022-07-23
4654,823,2,318,5,Great!,2020-10-27
4655,118,9,318,3,Great!,2021-04-25
4656,446,6,366,3,Poor quality,2021-10-20
4657,117,7,399,1,Too expensive,2098-09-15
4658,309,20,469,2,Will buy again,2053-08-23
4659,725,14,127,5,Poor quality,2020-07-31
4660,617,4,309,4,Will buy again,2023-12-27
4661,3,17,305,3,Will buy again,2020-07-31
4662,958,18,392,3,Will buy again,2022-04-06
4663,398,6,175,5,Poor quality,2021-10-23
4664,863,17,409,2,Great!,2021-09-26
4665,901,9,355,3,Poor quality,2022-12-10
4666,924,5,463,1,Great!,2023-03-13
4667,850,2,276,5,Poor quality,2022-08-19
4668,453,4,175,1,Poor quality,2023-04-20
4669,802,17,250,5,Too expensive,2022-03-26
4670,921,14,228,3,Too expensive,2021-11-09
4671,200,6,77,1,Poor quality,2022-04-03
4672,870,6,479,2,Great!,2023-05-04
4673,625,10,255,5,Poor quality,2021-11-05
4674,592,19,116,5,Great!,2022-03-14
4675,303,10,178,3,Great!,2022-05-07
4676,198,3,421,2,Too expensive,2020-03-14
4677,331,19,98,bad,Too expensive,2020-10-21
4678,462,19,463,bad,Great!,2020-11-30
4679,708,19,152,1,Too expensive,2020-11-03
4680,459,13,119,4,Poor quality,2020-08-15
4681,674,18,76,2,Poor quality,2077-02-26
4682,302,4,351,4,Too expensive,2022-12-24
4683,110,6,404,2,Poor quality,2021-10-05
4684,388,3,436,2,Poor quality,2023-01-10
4685,149,13,265,1,Poor quality,2052-10-10
4686,370,18,173,1,Poor quality,2021-07-10
4687,945,18,7,1,Too expensive,2021-10-05
4688,881,18,252,5,Poor quality,2022-04-01
4689,213,8,387,2,Great!,2021-03-23
4690,407,4,455,bad,Too expensive,2021-02-10
4691,155,16,161,bad,Poor quality,2022-12-29
4692,382,9,126,4,Will buy again,2089-08-21
4693,464,13,414,3,Too expensive,2021-10-31
4694,348,20,210,bad,Will buy again,2021-03-21
4695,443,7,364,4,Too expensive,2020-02-23
4696,92,13,224,1,Will buy again,2022-08-22
4697,457,18,75,1,Too expensive,2021-12-28
4698,954,14,403,2,Too expensive,2020-11-28
4699,46,12,447,5,Poor quality,2020-05-23
4700,153,19,235,3,Will buy again,2020-12-15
4701,510,3,419,4,Will buy again,2022-10-11
4702,72,4,207,5,Too expensive,2070-07-20
4703,869,3,167,1,Will buy again,2021-02-13
4704,601,17,406,1,Great!,2020-12-12
4705,579,1,403,4,Poor quality,2020-11-08
4706,426,13,310,4,Will buy again,2023-03-23
4707,480,3,3,1,Poor quality,2022-08-28
4708,930,20,149,5,Will buy again,2023-01-10
4709,459,20,261,2,Too expensive,2023-10-23
4710,413,6,238,1,Great!,2062-03-21
4711,233,16,132,1,Too expensive,2021-05-01
4712,851,15,136,4,Great!,2022-12-21
4713,410,6,195,5,Will buy again,2021-12-09
4714,273,3,13,4,Too expensive,2021-01-25
4715,948,1,232,4,Too expensive,2022-05-29
4716,419,9,277,bad,Will buy again,2022-12-29
4717,450,20,210,2,Poor quality,2020-12-22
4718,430,6,263,3,Great!,2020-04-04
4719,201,2,390,2,Too expensive,2020-02-02
4720,907,4,42,4,Great!,2022-01-18
4721,825,20,275,5,Too expensive,2032-04-24
4722,594,15,276,4,Too expensive,2021-01-03
4723,881,9,410,5,Will buy again,2022-04-30
4724,659,15,50,4,Poor quality,2088-08-19
4725,816,1,200,bad,Too expensive,2020-01-28
4726,140,6,290,4,Too expensive,2023-05-26
4727,348,14,208,4,Will buy again,2023-04-15
4728,755,3,482,2,Great!,2055-05-01
4729,631,10,82,3,Poor quality,2023-07-26
4730,29,13,430,4,Poor quality,2099-03-08
4731,280,9,86,2,Too expensive,2021-05-27
4732,18,20,280,5,Poor quality,2022-12-12
4733,27,10,26,4,Will buy again,2021-09-05
4734,91,6,107,5,Poor quality,2023-12-18
4735,325,19,396,bad,Poor quality,2020-09-06
4736,808,3,368,3,Poor quality,2020-01-23
4737,122,15,5,3,Great!,2022-08-02
4738,334,1,3,bad,Will buy again,2023-02-10
4739,453,18,113,3,Great!,2032-00-13
4740,419,20,271,5,Too expensive,2021-01-01
4741,275,15,290,1,Poor quality,2022-04-03
4742,626,5,262,1,Poor quality,2022-04-18
4743,668,3,223,1,Great!,2020-12-26
4744,127,3,138,3,Great!,2022-10-11
4745,796,9,131,3,Great!,2023-11-05
4746,395,7,492,5,Poor quality,2021-11-07
4747,310,3,475,2,Will buy again,2021-05-23
4748,363,14,463,4,Great!,2023-04-23
4749,901,20,490,1,Great!,2020-10-04
4750,675,8,277,bad,Will buy again,2020-06-09
4751,405,4,48,3,Poor quality,2023-11-21
4752,31,16,50,2,Great!,2020-05-27
4753,641,4,31,3,Poor quality,2023-03-17
4754,176,11,482,5,Will buy again,2023-11-01
4755,675,3,189,4,Great!,2023-01-31
4756,335,1,479,2,Great!,2023-09-18
4757,192,18,34,bad,Will buy again,2023-03-16
4758,823,17,166,1,Too expensive,2022-09-03
4759,613,3,379,5,Great!,2023-11-04
4760,832,14,465,4,Poor quality,2022-08-16
4761,10,14,44,3,Will buy again,2020-05-20
4762,334,16,93,2,Poor quality,2023-09-01
4763,600,17,300,bad,Too expensive,2022-07-14
4764,807,4,74,3,Too expensive,2022-10-01
4765,158,1,482,1,Will buy again,2020-07-09
4766,529,8,399,4,Will buy again,2021-06-28
4767,348,8,398,4,Will buy again,2023-01-13
4768,956,19,141,1,Poor quality,2022-09-10
4769,69,6,366,4,Too expensive,2020-06-12
4770,926,2,386,bad,Poor quality,2022-08-16
4771,217,20,165,1,Poor quality,2020-08-23
4772,636,8,130,4,Too expensive,2021-02-21
4773,515,3,354,5,Great!,2022-03-24
4774,393,8,144,3,Too expensive,2021-06-22
4775,499,12,427,bad,Will buy again,2064-10-07
4776,703,1,117,bad,Great!,2022-03-14
4777,250,1,399,5,Too expensive,2020-02-21
4778,808,9,295,2,Will buy again,2021-05-09
4779,253,5,134,bad,Poor quality,2021-10-14
4780,775,5,297,1,Will buy again,2020-10-27
4781,714,18,171,5,Too expensive,2021-10-12
4782,124,14,454,4,Poor quality,2021-12-02
4783,292,8,208,2,Great!,2021-05-01
4784,496,18,124,1,Too expensive,2023-08-11
4785,627,2,259,4,Will buy again,2020-07-31
4786,764,5,130,1,Poor quality,2022-10-08
4787,164,2,451,1,Great!,2020-09-15
4788,795,1,79,5,Will buy again,2020-08-22
4789,41,20,261,5,Will buy again,2023-01-20
4790,99,2,58,2,Too expensive,2055-07-16
4791,263,1,259,4,Will buy again,2023-11-29
4792,782,18,465,3,Poor quality,2022-09-04
4793,79,17,396,bad,Will buy again,2057-02-14
4794,589,4,427,bad,Poor quality,2021-12-18
4795,271,17,37,1,Great!,2074-07-12
4796,155,16,425,1,Poor quality,2021-10-05
4797,68,15,412,1,Too expensive,2021-01-26
4798,53,1,135,3,Great!,2021-01-27
4799,222,4,309,3,Great!,2022-11-10
4800,693,13,412,2,Poor quality,2020-12-24
4801,216,18,168,1,Too expensive,2020-06-13
4802,784,2,39,3,Poor quality,2023-09-13
4803,133,15,460,bad,Too expensive,2023-02-20
4804,116,5,396,2,Too expensive,2023-09-23
4805,628,17,269,1,Will buy again,2020-01-19
4806,684,20,189,3,Too expensive,2022-05-31
4807,441,1,370,4,Great!,2021-02-04
4808,306,17,396,1,Too expensive,2023-06-14
4809,257,8,208,3,Too expensive,2020-02-14
4810,249,14,97,4,Poor quality,2021-07-25
4811,187,15,291,3,Too expensive,2021-05-30
4812,909,16,291,4,Great!,2021-08-18
4813,114,17,465,2,Too expensive,2021-04-23
4814,581,13,204,5,Great!,2020-01-31
4815,8,17,131,bad,Great!,2093-05-25
4816,810,15,5,bad,Poor quality,2099-07-10
4817,209,3,280,1,Poor quality,2021-06-24
4818,832,4,434,2,Poor quality,2023-03-09
4819,650,7,127,5,Poor quality,2021-01-17
4820,695,16,403,3,Will buy again,2020-06-01
4821,690,9,311,4,Great!,2022-04-08
4822,626,11,35,4,Too expensive,2022-08-13
4823,921,20,33,3,Too expensive,2021-05-01
4824,621,18,397,3,Too expensive,2023-01-13
4825,312,4,324,1,Great!,2021-12-02
4826,67,19,466,2,Great!,2023-05-21
4827,815,15,71,2,Will buy again,2022-07-25
4828,743,10,326,1,Great!,2022-11-16
4829,212,17,486,5,Too expensive,2021-02-20
4830,886,9,434,2,Too expensive,2023-11-04
4831,660,3,266,1,Great!,2021-12-28
4832,696,18,475,2,Will buy again,2021-08-06
4833,827,6,70,1,Poor quality,2022-05-03
4834,518,7,400,4,Too expensive,2023-03-18
4835,47,13,449,5,Great!,2023-10-22
4836,427,8,51,3,Poor quality,2023-08-20
4837,715,14,265,5,Poor quality,2056-03-07
4838,792,13,305,4,Great!,2021-02-06
4839,379,5,106,bad,Poor quality,2021-11-24
4840,421,6,56,4,Will buy again,2020-09-20
4841,968,4,199,3,Poor quality,2020-12-18
4842,313,18,8,1,Too expensive,2023-11-17
4843,461,4,73,5,Poor quality,2021-03-06
4844,503,5,309,4,Too expensive,2023-10-04
4845,193,2,346,5,Great!,2022-05-03
4846,679,15,341,2,Too expensive,2031-08-12
4847,391,19,186,4,Poor quality,2021-05-15
4848,583,12,445,3,Will buy again,2021-05-11
4849,465,8,148,3,Poor quality,2020-09-22
4850,470,10,129,5,Too expensive,2020-01-06
4851,345,11,199,4,Great!,2021-11-01
4852,87,2,452,3,Poor quality,2040-01-14
4853,348,14,79,3,Great!,2023-05-27
4854,935,12,444,4,Poor quality,2023-11-03
4855,549,7,497,bad,Poor quality,2022-05-20
4856,607,14,19,4,Great!,2021-03-04
4857,431,3,75,bad,Poor quality,2022-10-10
4858,535,8,330,4,Poor quality,2022-06-18
4859,895,14,482,5,Too expensive,2022-12-06
4860,287,6,169,3,Poor quality,2022-10-21
4861,535,18,75,3,Will buy again,2021-04-11
4862,951,17,100,2,Will buy again,2022-06-17
4863,973,12,390,4,Too expensive,2023-09-01
4864,316,15,267,5,Poor quality,2020-02-02
4865,445,15,145,bad,Great!,2022-10-10
4866,60,12,31,bad,Too expensive,2022-11-07
4867,742,5,39,3,Poor quality,2064-05-06
4868,118,19,155,3,Great!,2020-06-24
4869,373,7,18,3,Poor quality,2023-04-09
4870,321,13,294,5,Will buy again,2023-11-23
4871,630,20,76,2,Poor quality,2022-07-12
4872,229,19,389,1,Poor quality,2023-03-20
4873,278,20,202,3,Too expensive,2021-07-22
4874,636,17,167,2,Too expensive,2022-12-06
4875,832,9,43,5,Too expensive,2074-03-08
4876,402,9,45,3,Great!,2021-01-15
4877,686,16,227,bad,Poor quality,2021-09-08
4878,536,10,4,2,Great!,2021-05-29
4879,604,13,188,4,Too expensive,2022-05-28
4880,166,9,310,4,Great!,2021-07-18
4881,684,4,214,bad,Too expensive,2023-04-05
4882,69,2,374,5,Great!,2020-09-24
4883,913,6,215,2,Too expensive,2022-09-08
4884,900,4,242,3,Poor quality,2022-03-28
4885,416,6,270,2,Too expensive,2023-05-01
4886,543,7,150,3,Will buy again,2022-11-19
4887,668,7,382,3,Great!,2022-08-03
4888,647,9,157,5,Great!,2021-12-25
4889,803,13,112,4,Great!,2021-06-21
4890,566,18,417,1,Too expensive,2023-01-15
4891,734,14,86,4,Will buy again,2022-03-13
4892,442,2,374,5,Too expensive,2023-04-23
4893,626,2,349,2,Will buy again,2023-11-17
4894,389,13,85,5,Too expensive,2021-05-08
4895,383,8,206,1,Will buy again,2023-08-05
4896,458,10,25,3,Great!,2020-07-31
4897,860,6,389,4,Poor quality,2022-06-27
4898,12,13,186,2,Great!,2023-07-19
4899,549,4,427,4,Too expensive,2096-10-07
4900,691,15,14,2,Great!,2022-07-14
4901,84,16,196,3,Will buy again,2093-01-11
4902,658,15,387,1,Too expensive,2021-06-03
4903,18,3,477,1,Great!,2022-03-07
4904,493,20,98,2,Too expensive,2023-03-13
4905,534,1,173,4,Poor quality,2021-03-16
4906,132,11,487,bad,Great!,2052-04-15
4907,809,20,201,5,Will buy again,2048-08-07
4908,686,4,148,1,Too expensive,2020-06-03
4909,6,15,421,bad,Poor quality,2021-11-02
4910,242,14,331,bad,Too expensive,2022-02-18
