payment_id,method,status,paid_at
45988,Cash,Pending,2022-08-01
45989,Card,Completed,2022-04-04
45990,Card,Pending,2022-01-26
45991,Card,Completed,2022-07-07
45992,Card,Pending,2022-07-03
45993,Online,Pending,2022-08-24
45994,Card,Pending,2022-08-25
45995,Online,Completed,2022-07-28
45996,Card,Completed,2022-07-16
45997,Online,Pending,2022-08-12
45998,Online,Pending,2022-07-20
45999,Online,Pending,2022-06-05
46000,Card,Pending,2022-06-20
46001,Online,Completed,2022-02-20
46002,Online,Pending,2022-11-10
46003,Cash,Completed,2022-11-17
46004,Online,Completed,2022-08-26
46005,Card,Completed,2022-10-12
46006,Cash,Pending,2022-12-05
46007,Online,Pending,2022-05-02
46008,Online,Completed,2022-06-13
46009,Online,Pending,2022-04-25
46010,Online,Completed,2022-10-04
46011,Online,Pending,2022-08-16
46012,Online,Completed,2022-03-16
46013,Cash,Pending,2022-01-07
46014,Card,Completed,2022-10-19
46015,Online,Pending,2022-06-20
46016,Card,Pending,2022-08-14
46017,Online,Completed,2022-10-05
46018,Card,Completed,2022-09-21
46019,Card,Completed,2022-12-01
46020,Card,Pending,2022-04-15
46021,Online,Completed,2022-09-05
46022,Online,Pending,2022-02-19
46023,Card,Pending,2022-04-03
46024,Card,Pending,2022-07-01
46025,Cash,Pending,2022-09-02
46026,Cash,Completed,2022-01-30
46027,Cash,Pending,2022-03-05
46028,Card,Pending,2022-01-14
46029,Online,Completed,2022-12-28
46030,Online,Completed,2022-04-04
46031,Card,Pending,2022-04-17
46032,Online,Completed,2022-06-20
46033,Cash,Completed,2022-12-10
46034,Cash,Completed,2022-09-14
46035,Online,Completed,2022-08-28
46036,Online,Completed,2022-04-26
46037,Card,Pending,2022-01-30
46038,Cash,Completed,2022-12-27
46039,Card,Pending,2022-10-19
46040,Online,Completed,2022-07-08
46041,Card,Pending,2022-01-16
46042,Online,Completed,2022-02-14
46043,Online,Pending,2022-01-18
46044,Online,Pending,2022-06-24
46045,Cash,Completed,2022-06-09
46046,Online,Pending,2022-05-24
46047,Online,Completed,2022-11-18
46048,Cash,Pending,2022-09-23
46049,Cash,Completed,2022-02-22
46050,Online,Completed,2022-06-28
46051,Card,Completed,2022-06-20
46052,Card,Completed,2022-07-22
46053,Card,Completed,2022-12-01
46054,Online,Completed,2022-02-02
46055,Cash,Completed,2022-12-23
46056,Card,Pending,2022-05-10
46057,Cash,Completed,2022-07-23
46058,Online,Completed,2022-11-15
46059,Cash,Pending,2022-12-01
46060,Online,Pending,2022-03-06
46061,Cash,Completed,2022-12-29
46062,Card,Pending,2022-12-06
46063,Card,Completed,2022-05-19
46064,Card,Completed,2022-06-28
46065,Online,Completed,2022-01-22
46066,Online,Pending,2022-01-19
46067,Cash,Completed,2022-12-01
46068,Cash,Completed,2022-10-22
46069,Online,Completed,2022-01-21
46070,Online,Completed,2022-02-10
46071,Online,Pending,2022-08-31
46072,Card,Completed,2022-12-20
46073,Online,Completed,2022-12-11
46074,Online,Completed,2022-12-18
46075,Online,Completed,2022-06-05
46076,Online,Pending,2022-06-26
46077,Cash,Completed,2022-02-22
46078,Cash,Completed,2022-07-24
46079,Card,Pending,2022-08-19
46080,Online,Completed,2022-02-02
46081,Card,Completed,2022-01-22
46082,Card,Pending,2022-07-21
46083,Online,Pending,2022-10-05
46084,Online,Completed,2022-08-10
46085,Cash,Completed,2022-07-01
46086,Card,Pending,2022-04-27
46087,Cash,Pending,2022-12-15
46088,Cash,Pending,2022-05-06
46089,Card,Completed,2022-06-19
46090,Cash,Pending,2022-04-11
46091,Cash,Completed,2022-07-10
46092,Card,Pending,2022-12-31
46093,Online,Pending,2022-12-17
46094,Cash,Pending,2022-08-17
46095,Online,Completed,2022-05-30
46096,Cash,Completed,2022-07-24
46097,Online,Completed,2022-04-15
46098,Online,Completed,2022-08-31
46099,Cash,Completed,2022-10-23
46100,Cash,Pending,2022-04-26
46101,Cash,Pending,2022-08-31
46102,Cash,Completed,2022-09-02
46103,Card,Completed,2022-07-15
46104,Cash,Completed,2022-07-25
46105,Cash,Pending,2022-07-06
46106,Card,Completed,2022-12-29
46107,Cash,Pending,2022-02-10
46108,Card,Completed,2022-09-15
46109,Card,Completed,2022-10-09
46110,Card,Completed,2022-08-20
46111,Cash,Completed,2022-12-01
46112,Online,Pending,2022-12-03
46113,Online,Pending,2022-11-16
46114,Card,Completed,2022-07-31
46115,Card,Pending,2022-05-01
46116,Online,Completed,2022-02-19
46117,Card,Pending,2022-02-22
46118,Online,Completed,2022-08-04
46119,Cash,Completed,2022-11-10
46120,Online,Completed,2022-03-17
46121,Cash,Pending,2022-03-11
46122,Cash,Completed,2022-10-24
46123,Online,Pending,2022-10-18
46124,Card,Completed,2022-02-08
46125,Cash,Pending,2022-01-29
46126,Cash,Pending,2022-11-18
46127,Online,Completed,2022-04-17
46128,Online,Pending,2022-05-01
46129,Online,Pending,2022-12-07
46130,Cash,Completed,2022-01-05
46131,Cash,Completed,2022-01-10
46132,Cash,Completed,2022-08-20
46133,Online,Pending,2022-09-04
46134,Online,Pending,2022-12-02
46135,Card,Completed,2022-12-24
46136,Card,Completed,2022-12-12
46137,Cash,Pending,2022-01-07
46138,Card,Pending,2022-06-25
46139,Cash,Completed,2022-07-28
46140,Card,Completed,2022-06-23
46141,Cash,Pending,2022-10-08
46142,Card,Completed,2022-05-11
46143,Online,Pending,2022-02-24
46144,Card,Completed,2022-10-19
46145,Cash,Completed,2022-03-10
46146,Cash,Pending,2022-02-09
46147,Card,Completed,2022-06-12
46148,Cash,Completed,2022-10-16
46149,Online,Completed,2022-02-06
46150,Cash,Completed,2022-07-09
46151,Cash,Completed,2022-07-22
46152,Cash,Pending,2022-11-03
46153,Online,Completed,2022-07-26
46154,Online,Pending,2022-10-17
46155,Card,Pending,2022-02-26
46156,Online,Completed,2022-12-17
46157,Cash,Pending,2022-11-10
46158,Card,Pending,2022-08-15
46159,Card,Completed,2022-05-31
46160,Cash,Pending,2022-03-20
46161,Card,Completed,2022-04-16
46162,Cash,Completed,2022-03-18
46163,Cash,Pending,2022-06-06
46164,Cash,Completed,2022-11-02
46165,Cash,Completed,2022-03-25
46166,Card,Pending,2022-08-18
46167,Online,Pending,2022-07-21
46168,Online,Pending,2022-11-25
46169,Card,Completed,2022-06-08
46170,Online,Completed,2022-11-11
46171,Cash,Completed,2022-04-07
46172,Card,Pending,2022-09-05
46173,Cash,Pending,2022-09-02
46174,Card,Pending,2022-02-23
46175,Online,Pending,2022-12-01
46176,Cash,Pending,2022-03-01
46177,Cash,Pending,2022-09-09
46178,Card,Pending,2022-04-01
46179,Online,Pending,2022-04-23
46180,Card,Completed,2022-10-10
46181,Card,Pending,2022-02-28
46182,Cash,Pending,2022-07-14
46183,Cash,Pending,2022-10-31
46184,Card,Pending,2022-06-15
46185,Card,Completed,2022-04-18
46186,Cash,Pending,2022-06-28
46187,Cash,Pending,2022-01-29
46188,Card,Completed,2022-03-07
46189,Online,Completed,2022-05-18
46190,Online,Pending,2022-07-30
46191,Card,Pending,2022-09-21
46192,Online,Pending,2022-08-01
46193,Online,Completed,2022-05-25
46194,Cash,Completed,2022-02-04
46195,Online,Completed,2022-11-23
46196,Card,Pending,2022-02-27
46197,Cash,Completed,2022-11-22
46198,Cash,Completed,2022-03-25
46199,Card,Completed,2022-09-30
46200,Online,Pending,2022-04-16
46201,Online,Completed,2022-11-09
46202,Online,Completed,2022-07-07
46203,Cash,Completed,2022-07-18
46204,Cash,Pending,2022-12-20
46205,Cash,Completed,2022-04-17
46206,Online,Pending,2022-09-02
46207,Cash,Completed,2022-08-20
46208,Cash,Completed,2022-01-17
46209,Online,Pending,2022-01-22
46210,Card,Completed,2022-06-30
46211,Card,Pending,2022-12-18
46212,Online,Completed,2022-07-03
46213,Card,Pending,2022-11-23
46214,Card,Completed,2022-12-03
46215,Online,Pending,2022-12-23
46216,Online,Pending,2022-07-22
46217,Online,Completed,2022-12-30
46218,Online,Pending,2022-06-20
46219,Online,Pending,2022-04-30
46220,Cash,Pending,2022-04-24
46221,Cash,Pending,2022-10-18
46222,Online,Pending,2022-06-19
46223,Online,Pending,2022-04-16
46224,Cash,Completed,2022-03-21
46225,Online,Completed,2022-03-21
46226,Cash,Completed,2022-03-17
46227,Card,Pending,2022-09-19
46228,Card,Completed,2022-11-25
46229,Cash,Completed,2022-05-10
46230,Card,Pending,2022-07-02
46231,Cash,Completed,2022-01-08
46232,Online,Completed,2022-07-12
46233,Card,Pending,2022-08-06
46234,Card,Completed,2022-07-11
46235,Card,Completed,2022-11-06
46236,Online,Completed,2022-10-13
46237,Card,Pending,2022-10-20
46238,Card,Pending,2022-04-07
46239,Online,Pending,2022-10-21
46240,Cash,Completed,2022-04-05
46241,Card,Pending,2022-05-24
46242,Online,Pending,2022-03-06
46243,Card,Completed,2022-06-09
46244,Cash,Pending,2022-11-18
46245,Online,Pending,2022-06-14
46246,Card,Completed,2022-09-19
46247,Cash,Completed,2022-05-25
46248,Online,Pending,2022-05-29
46249,Cash,Completed,2022-08-17
46250,Online,Pending,2022-11-12
46251,Card,Pending,2022-02-03
46252,Online,Pending,2022-02-03
46253,Card,Pending,2022-10-10
46254,Online,Completed,2022-12-12
46255,Cash,Completed,2022-01-22
46256,Card,Pending,2022-09-03
46257,Cash,Completed,2022-12-27
46258,Cash,Pending,2022-10-14
46259,Online,Completed,2022-06-21
46260,Online,Completed,2022-02-05
46261,Card,Completed,2022-01-29
46262,Cash,Pending,2022-04-14
46263,Card,Pending,2022-12-15
46264,Cash,Completed,2022-05-07
46265,Online,Completed,2022-08-31
46266,Online,Completed,2022-01-28
46267,Cash,Completed,2022-05-27
46268,Cash,Pending,2022-04-13
46269,Card,Completed,2022-06-28
46270,Online,Pending,2022-03-10
46271,Cash,Pending,2022-01-08
46272,Card,Pending,2022-10-07
46273,Card,Pending,2022-12-27
46274,Card,Pending,2022-12-07
46275,Online,Pending,2022-12-09
46276,Cash,Completed,2022-04-15
46277,Cash,Completed,2022-10-27
46278,Card,Pending,2022-04-09
46279,Card,Pending,2022-08-26
46280,Cash,Pending,2022-09-16
46281,Online,Pending,2022-03-03
46282,Online,Completed,2022-11-14
46283,Online,Completed,2022-08-22
46284,Online,Completed,2022-03-13
46285,Online,Completed,2022-03-10
46286,Online,Pending,2022-10-09
46287,Online,Completed,2022-09-05
46288,Online,Pending,2022-02-09
46289,Cash,Pending,2022-11-14
46290,Card,Completed,2022-05-07
46291,Card,Pending,2022-11-06
46292,Online,Pending,2022-02-12
46293,Cash,Pending,2022-03-15
46294,Card,Completed,2022-11-06
46295,Online,Pending,2022-11-09
46296,Online,Completed,2022-04-05
46297,Card,Completed,2022-09-03
46298,Online,Completed,2022-05-31
46299,Cash,Pending,2022-04-17
46300,Cash,Completed,2022-06-03
46301,Online,Pending,2022-03-09
46302,Online,Pending,2022-05-22
46303,Online,Pending,2022-02-25
46304,Online,Pending,2022-07-14
46305,Cash,Completed,2022-01-02
46306,Online,Pending,2022-05-16
46307,Online,Completed,2022-09-19
46308,Cash,Completed,2022-06-03
46309,Online,Pending,2022-08-11
46310,Cash,Pending,2022-09-08
46311,Card,Completed,2022-06-20
46312,Online,Pending,2022-12-03
46313,Card,Pending,2022-10-29
46314,Online,Completed,2022-03-10
46315,Card,Completed,2022-05-06
46316,Cash,Completed,2022-07-30
46317,Card,Pending,2022-02-19
46318,Cash,Completed,2022-03-08
46319,Cash,Pending,2022-05-15
46320,Cash,Completed,2022-11-16
46321,Cash,Pending,2022-11-07
46322,Card,Pending,2022-02-24
46323,Card,Pending,2022-09-15
46324,Card,Completed,2022-08-05
46325,Online,Pending,2022-12-13
46326,Online,Completed,2022-12-14
46327,Online,Completed,2022-06-17
46328,Card,Completed,2022-03-16
46329,Cash,Completed,2022-03-13
46330,Cash,Pending,2022-01-12
46331,Online,Completed,2022-12-08
46332,Card,Completed,2022-12-11
46333,Cash,Completed,2022-10-11
46334,Online,Completed,2022-02-09
46335,Cash,Pending,2022-04-21
46336,Online,Pending,2022-06-26
46337,Cash,Completed,2022-02-25
46338,Card,Pending,2022-09-05
46339,Card,Pending,2022-07-09
46340,Cash,Pending,2022-03-15
46341,Cash,Pending,2022-03-15
46342,Card,Pending,2022-06-05
46343,Cash,Completed,2022-05-17
46344,Online,Pending,2022-02-22
46345,Cash,Pending,2022-07-18
46346,Card,Pending,2022-09-03
46347,Card,Completed,2022-12-15
46348,Card,Completed,2022-09-18
46349,Online,Completed,2022-04-22
46350,Card,Completed,2022-01-09
46351,Card,Pending,2022-07-11
46352,Online,Pending,2022-09-13
46353,Cash,Pending,2022-02-01
46354,Card,Completed,2022-09-28
46355,Online,Completed,2022-08-25
46356,Online,Completed,2022-06-23
46357,Card,Completed,2022-09-15
46358,Cash,Completed,2022-12-13
46359,Card,Completed,2022-05-06
46360,Card,Pending,2022-07-22
46361,Cash,Completed,2022-03-13
46362,Online,Pending,2022-05-01
46363,Online,Completed,2022-10-18
46364,Online,Completed,2022-06-21
46365,Online,Pending,2022-04-15
46366,Cash,Completed,2022-04-10
46367,Online,Completed,2022-12-11
46368,Card,Completed,2022-06-02
46369,Cash,Completed,2022-06-22
46370,Online,Pending,2022-06-04
46371,Online,Pending,2022-11-27
46372,Card,Completed,2022-12-27
46373,Card,Pending,2022-07-10
46374,Online,Pending,2022-07-13
46375,Cash,Completed,2022-11-30
46376,Cash,Completed,2022-04-04
46377,Online,Pending,2022-08-28
46378,Online,Completed,2022-01-15
46379,Online,Pending,2022-02-16
46380,Online,Pending,2022-02-18
46381,Online,Pending,2022-06-02
46382,Card,Pending,2022-11-30
46383,Card,Completed,2022-07-15
46384,Card,Pending,2022-06-22
46385,Online,Completed,2022-11-28
46386,Card,Completed,2022-04-12
46387,Card,Pending,2022-07-12
46388,Card,Pending,2022-04-08
46389,Online,Pending,2022-01-22
46390,Cash,Pending,2022-07-05
46391,Card,Completed,2022-09-28
46392,Cash,Pending,2022-10-17
46393,Online,Pending,2022-06-29
46394,Cash,Completed,2022-08-14
46395,Online,Completed,2022-02-15
46396,Cash,Pending,2022-11-30
46397,Cash,Pending,2022-07-05
46398,Online,Pending,2022-10-13
46399,Card,Completed,2022-08-22
46400,Cash,Completed,2022-10-21
46401,Card,Pending,2022-12-07
46402,Card,Pending,2022-02-07
46403,Cash,Completed,2022-01-14
46404,Card,Pending,2022-04-20
46405,Card,Completed,2022-07-17
46406,Online,Pending,2022-11-03
46407,Online,Completed,2022-03-20
46408,Online,Pending,2022-03-12
46409,Online,Pending,2022-11-22
46410,Online,Pending,2022-04-21
46411,Online,Completed,2022-02-12
46412,Online,Pending,2022-05-26
46413,Online,Completed,2022-10-23
46414,Online,Completed,2022-12-30
46415,Cash,Completed,2022-01-10
46416,Card,Pending,2022-09-21
46417,Online,Completed,2022-07-01
46418,Online,Completed,2022-03-27
46419,Cash,Completed,2022-06-17
46420,Cash,Pending,2022-08-18
46421,Card,Pending,2022-05-24
46422,Card,Completed,2022-08-23
46423,Cash,Completed,2022-10-26
46424,Card,Pending,2022-06-30
46425,Card,Pending,2022-06-27
46426,Card,Completed,2022-06-05
46427,Cash,Pending,2022-05-25
46428,Card,Completed,2022-03-02
46429,Online,Pending,2022-11-25
46430,Online,Pending,2022-05-11
46431,Online,Pending,2022-06-12
46432,Online,Pending,2022-05-27
46433,Cash,Pending,2022-02-22
46434,Card,Pending,2022-07-19
46435,Cash,Completed,2022-08-03
46436,Card,Completed,2022-05-08
46437,Online,Pending,2022-06-22
46438,Cash,Pending,2022-02-06
46439,Online,Completed,2022-08-31
46440,Card,Pending,2022-06-16
46441,Online,Pending,2022-07-25
46442,Card,Pending,2022-07-25
46443,Card,Pending,2022-09-17
46444,Cash,Pending,2022-08-31
46445,Card,Completed,2022-11-19
46446,Online,Pending,2022-05-20
46447,Card,Completed,2022-04-20
46448,Card,Completed,2022-11-04
46449,Cash,Completed,2022-01-04
46450,Online,Completed,2022-07-09
46451,Online,Completed,2022-07-27
46452,Cash,Completed,2022-05-16
46453,Card,Completed,2022-05-23
46454,Cash,Completed,2022-08-02
46455,Online,Pending,2022-04-16
46456,Card,Completed,2022-09-07
46457,Online,Completed,2022-04-04
46458,Card,Pending,2022-05-04
46459,Card,Pending,2022-03-08
46460,Cash,Completed,2022-08-17
46461,Online,Completed,2022-08-14
46462,Online,Completed,2022-07-16
46463,Online,Completed,2022-11-04
46464,Card,Pending,2022-04-09
46465,Cash,Completed,2022-09-07
46466,Card,Completed,2022-12-18
46467,Card,Completed,2022-07-16
46468,Online,Pending,2022-02-24
46469,Card,Pending,2022-06-06
46470,Cash,Pending,2022-09-17
46471,Cash,Pending,2022-01-03
46472,Card,Pending,2022-06-28
46473,Cash,Completed,2022-06-01
46474,Cash,Completed,2022-04-08
46475,Cash,Completed,2022-04-02
46476,Online,Pending,2022-02-26
46477,Online,Completed,2022-11-16
46478,Online,Pending,2022-06-22
46479,Online,Pending,2022-12-02
46480,Card,Pending,2022-09-01
46481,Cash,Completed,2022-02-25
46482,Cash,Completed,2022-12-24
46483,Card,Pending,2022-10-22
46484,Online,Completed,2022-08-15
46485,Cash,Completed,2022-10-21
46486,Cash,Completed,2022-03-21
46487,Online,Completed,2022-02-05
46488,Online,Completed,2022-03-14
46489,Card,Completed,2022-04-25
46490,Card,Pending,2022-05-02
46491,Online,Pending,2022-11-24
46492,Online,Pending,2022-11-15
46493,Cash,Pending,2022-10-01
46494,Cash,Pending,2022-08-30
46495,Card,Completed,2022-04-13
46496,Card,Pending,2022-05-27
46497,Card,Pending,2022-02-04
46498,Online,Pending,2022-01-12
46499,Cash,Completed,2022-10-25
46500,Card,Pending,2022-03-04
46501,Cash,Completed,2022-06-26
46502,Online,Completed,2022-02-23
46503,Online,Pending,2022-05-21
46504,Card,Completed,2022-09-12
46505,Online,Completed,2022-12-13
46506,Cash,Pending,2022-08-15
46507,Online,Pending,2022-12-22
46508,Online,Pending,2022-11-29
46509,Cash,Pending,2022-09-24
46510,Cash,Pending,2022-09-30
46511,Card,Pending,2022-05-16
46512,Online,Completed,2022-01-23
46513,Card,Pending,2022-11-27
46514,Online,Completed,2022-07-10
46515,Cash,Completed,2022-04-23
46516,Cash,Pending,2022-07-20
46517,Cash,Pending,2022-06-08
46518,Online,Completed,2022-10-31
46519,Online,Pending,2022-10-14
46520,Online,Completed,2022-03-01
46521,Card,Completed,2022-12-04
46522,Cash,Completed,2022-03-30
46523,Card,Completed,2022-03-07
46524,Online,Pending,2022-10-14
46525,Cash,Completed,2022-07-08
46526,Online,Completed,2022-08-16
46527,Card,Pending,2022-08-19
46528,Online,Pending,2022-04-30
46529,Cash,Pending,2022-02-09
46530,Online,Completed,2022-05-23
46531,Card,Completed,2022-12-20
46532,Cash,Completed,2022-11-26
46533,Cash,Pending,2022-09-01
46534,Card,Pending,2022-01-18
46535,Online,Completed,2022-01-19
46536,Online,Completed,2022-03-24
46537,Online,Completed,2022-09-15
46538,Online,Pending,2022-01-29
46539,Cash,Completed,2022-01-09
46540,Cash,Completed,2022-10-07
46541,Card,Pending,2022-04-27
46542,Cash,Completed,2022-03-31
46543,Cash,Completed,2022-03-16
46544,Cash,Pending,2022-01-28
46545,Card,Completed,2022-03-13
46546,Cash,Completed,2022-07-11
46547,Cash,Pending,2022-04-12
46548,Online,Completed,2022-08-24
46549,Card,Completed,2022-02-02
46550,Cash,Pending,2022-01-22
46551,Online,Pending,2022-09-05
46552,Card,Completed,2022-06-22
46553,Cash,Completed,2022-09-12
46554,Card,Completed,2022-05-01
46555,Cash,Completed,2022-12-29
46556,Card,Completed,2022-07-10
46557,Cash,Pending,2022-03-15
46558,Cash,Pending,2022-07-19
46559,Cash,Pending,2022-05-12
46560,Online,Completed,2022-07-01
46561,Online,Completed,2022-04-23
46562,Online,Pending,2022-03-08
46563,Cash,Completed,2022-12-12
46564,Cash,Pending,2022-03-27
46565,Card,Completed,2022-02-14
46566,Card,Pending,2022-11-24
46567,Cash,Completed,2022-07-30
46568,Online,Pending,2022-08-28
46569,Cash,Pending,2022-11-24
46570,Cash,Pending,2022-03-21
46571,Online,Pending,2022-05-07
46572,Cash,Pending,2022-08-28
46573,Cash,Pending,2022-06-01
46574,Online,Completed,2022-02-16
46575,Cash,Completed,2022-05-12
46576,Online,Pending,2022-10-09
46577,Card,Completed,2022-02-28
46578,Online,Pending,2022-03-29
46579,Cash,Pending,2022-01-07
46580,Cash,Pending,2022-11-18
46581,Online,Completed,2022-12-20
46582,Online,Completed,2022-02-12
46583,Cash,Pending,2022-09-14
46584,Card,Completed,2022-01-05
46585,Online,Pending,2022-04-09
46586,Online,Completed,2022-04-15
46587,Cash,Pending,2022-11-05
46588,Online,Completed,2022-12-05
46589,Online,Completed,2022-04-22
46590,Cash,Pending,2022-09-07
46591,Cash,Pending,2022-01-22
46592,Card,Completed,2022-07-17
46593,Cash,Pending,2022-03-02
46594,Card,Completed,2022-03-27
46595,Card,Pending,2022-11-05
46596,Card,Pending,2022-06-14
46597,Online,Pending,2022-08-27
46598,Cash,Pending,2022-07-28
46599,Card,Completed,2022-10-24
46600,Cash,Pending,2022-02-24
46601,Cash,Completed,2022-06-14
