movement_id,product_id,store_id,movement_type,quantity,movement_date
9038,488,16,OUT,52,2023-02-04
9039,62,10,IN,unknown,2020-12-11
9040,224,13,TRANSFER,unknown,2021-12-10
9041,395,1,TRANSFER,30,2021-07-13
9042,398,3,OUT,43,2021-12-03
9043,188,1,OUT,unknown,2021-09-05
9044,469,9,TRANSFER,unknown,2021-02-22
9045,472,2,TRANSFER,27,2021-08-07
9046,152,6,TRANSFER,80,2020-08-16
9047,244,8,TRANSFER,21,2023-03-05
9048,173,20,OUT,unknown,2022-05-14
9049,301,2,IN,89,2022-08-23
9050,7,2,TRANSFER,unknown,2022-05-18
9051,412,8,TRANSFER,6,2021-07-03
9052,234,7,TRANSFER,4,2022-09-23
9053,365,18,TRANSFER,43,2023-01-23
9054,369,3,TRANSFER,27,2021-09-27
9055,480,11,TRANSFER,47,2022-12-19
9056,269,20,TRANSFER,76,2020-09-07
9057,161,17,OUT,56,2023-04-29
9058,86,17,OUT,2,2021-01-05
9059,92,4,IN,33,2023-08-18
9060,207,2,OUT,86,2022-08-24
9061,31,6,IN,19,2022-10-23
9062,226,4,OUT,3,2021-01-11
9063,162,20,IN,7,2022-07-29
9064,84,3,IN,40,2022-05-12
9065,466,9,TRANSFER,27,2020-08-11
9066,248,1,IN,81,2020-07-31
9067,336,13,OUT,50,2021-08-06
9068,219,19,IN,90,2021-08-28
9069,212,19,IN,31,2021-11-17
9070,487,5,OUT,36,2021-01-06
9071,30,16,TRANSFER,11,2023-02-11
9072,212,15,OUT,85,2021-01-11
9073,499,19,OUT,39,2023-03-28
9074,247,19,TRANSFER,65,2070-03-04
9075,320,13,IN,28,2021-07-19
9076,162,16,TRANSFER,98,2021-04-12
9077,67,10,TRANSFER,59,2023-12-29
9078,214,6,TRANSFER,43,2023-10-18
9079,147,17,OUT,11,2022-12-15
9080,193,14,TRANSFER,78,2021-06-16
9081,164,10,TRANSFER,80,2022-10-20
9082,301,6,OUT,90,2022-02-21
9083,275,1,IN,16,2023-08-02
9084,145,17,IN,9,2021-08-04
9085,359,7,TRANSFER,96,2021-08-09
9086,287,8,TRANSFER,21,2020-10-09
9087,409,8,TRANSFER,2,2022-04-17
9088,138,16,TRANSFER,89,2021-12-03
9089,413,15,OUT,40,2021-07-14
9090,421,15,OUT,39,2023-10-16
9091,500,5,IN,79,2093-02-14
9092,135,19,OUT,31,2075-08-10
9093,480,20,OUT,47,2064-06-07
9094,308,14,TRANSFER,50,2021-04-11
9095,180,9,OUT,65,2061-03-05
9096,432,5,OUT,10,2020-09-25
9097,315,2,TRANSFER,41,2022-04-21
9098,73,5,TRANSFER,3,2023-04-13
9099,321,16,OUT,1,2022-06-01
9100,136,10,TRANSFER,52,2020-04-29
9101,292,6,OUT,1,2023-09-11
9102,362,4,IN,89,2023-04-22
9103,402,4,OUT,43,2022-09-17
9104,29,2,IN,70,2022-10-17
9105,250,8,IN,95,2085-10-05
9106,216,8,OUT,58,2022-12-31
9107,154,16,OUT,29,2022-05-31
9108,496,5,IN,33,2020-01-06
9109,199,18,TRANSFER,75,2020-06-13
9110,429,6,TRANSFER,59,2023-02-18
9111,450,12,IN,72,2061-05-18
9112,85,8,IN,32,2023-04-06
9113,458,19,TRANSFER,72,2023-04-01
9114,94,11,OUT,5,2022-07-27
9115,117,10,OUT,9,2020-02-05
9116,364,4,OUT,59,2021-10-27
9117,301,17,TRANSFER,99,2022-07-01
9118,97,12,IN,78,2020-03-23
9119,258,10,IN,94,2021-05-20
9120,106,15,OUT,50,2023-01-05
9121,143,10,OUT,50,2021-11-26
9122,271,9,OUT,49,2022-06-22
9123,73,11,TRANSFER,14,2020-02-21
9124,462,5,IN,35,2020-06-11
9125,150,4,TRANSFER,44,2088-03-16
9126,39,17,OUT,73,2022-10-03
9127,76,9,TRANSFER,98,2022-09-19
9128,309,4,OUT,20,2021-09-10
9129,264,6,TRANSFER,39,2022-05-30
9130,173,3,TRANSFER,55,2020-04-06
9131,180,2,OUT,74,2021-04-12
9132,329,18,IN,67,2023-12-13
9133,365,9,IN,8,2021-08-10
9134,379,1,TRANSFER,unknown,2022-02-22
9135,44,12,IN,50,2022-01-04
9136,152,5,TRANSFER,unknown,2023-01-09
9137,97,6,IN,86,2020-01-14
9138,326,15,OUT,53,2021-12-31
9139,350,7,TRANSFER,5,2023-05-26
9140,184,8,TRANSFER,71,2021-11-23
9141,351,7,TRANSFER,unknown,2020-02-10
9142,439,4,IN,46,2053-07-24
9143,227,5,TRANSFER,28,2023-02-14
9144,488,18,IN,58,2086-00-04
9145,121,17,IN,31,2023-04-30
9146,213,13,OUT,49,2020-07-25
9147,181,1,IN,12,2023-12-02
9148,257,17,TRANSFER,53,2095-02-08
9149,363,12,TRANSFER,24,2023-05-26
9150,321,4,TRANSFER,20,2020-06-15
9151,16,12,TRANSFER,48,2020-02-12
9152,371,12,OUT,98,2022-06-15
9153,30,3,IN,21,2023-04-07
9154,328,8,TRANSFER,72,2022-04-21
9155,351,13,OUT,52,2020-07-04
9156,174,8,TRANSFER,90,2038-04-27
9157,26,17,OUT,94,2072-09-25
9158,49,16,OUT,78,2086-03-23
9159,468,11,IN,86,2020-11-13
9160,495,1,IN,26,2023-06-25
9161,365,19,IN,46,2023-08-31
9162,400,20,TRANSFER,10,2020-06-05
9163,450,12,IN,unknown,2021-10-17
9164,367,3,OUT,unknown,2021-06-05
9165,371,19,IN,88,2020-04-27
9166,212,15,TRANSFER,34,2023-07-28
9167,234,19,OUT,88,2022-10-10
9168,210,20,TRANSFER,32,2087-09-25
9169,156,10,IN,4,2072-04-25
9170,221,17,IN,42,2022-02-10
9171,181,9,OUT,51,2023-08-10
9172,17,18,OUT,28,2022-08-24
9173,450,7,OUT,47,2021-01-05
9174,127,12,IN,7,2023-02-02
9175,127,19,OUT,74,2079-09-10
9176,133,1,IN,64,2021-08-03
9177,362,7,IN,unknown,2021-06-30
9178,415,20,OUT,unknown,2022-05-09
9179,499,2,IN,42,2022-07-06
9180,209,13,TRANSFER,46,2022-08-07
9181,473,16,TRANSFER,68,2021-09-03
9182,176,5,IN,unknown,2022-06-12
9183,5,19,IN,43,2020-09-17
9184,14,3,OUT,15,2020-02-23
9185,375,2,OUT,84,2020-01-02
9186,257,8,OUT,79,2022-03-15
9187,457,18,IN,3,2023-12-17
9188,312,1,IN,58,2022-12-18
9189,482,9,IN,87,2022-02-14
9190,233,16,OUT,88,2020-08-18
9191,142,14,IN,10,2020-04-03
9192,166,8,OUT,92,2022-12-12
9193,442,4,TRANSFER,32,2023-05-17
9194,301,15,OUT,38,2022-08-03
9195,465,4,OUT,77,2022-09-15
9196,294,11,IN,18,2091-01-04
9197,397,13,TRANSFER,22,2022-09-17
9198,61,6,IN,75,2020-10-05
9199,483,19,OUT,3,2022-01-19
9200,445,1,OUT,unknown,2023-08-23
9201,442,9,IN,unknown,2021-10-12
9202,225,6,IN,8,2053-10-08
9203,115,7,TRANSFER,63,2020-06-03
9204,364,13,OUT,34,2021-02-20
9205,408,3,IN,49,2023-04-25
9206,450,2,OUT,79,2023-03-06
9207,281,4,IN,84,2023-02-08
9208,31,17,IN,45,2020-09-14
9209,490,16,TRANSFER,unknown,2020-07-30
9210,311,16,OUT,1,2021-01-04
9211,319,8,IN,34,2022-07-16
9212,300,9,IN,58,2021-09-29
9213,284,3,OUT,35,2021-12-29
9214,124,9,TRANSFER,unknown,2022-07-17
9215,411,10,OUT,unknown,2021-12-08
9216,15,15,OUT,80,2020-10-22
9217,188,18,TRANSFER,83,2023-08-12
9218,427,3,OUT,46,2023-12-04
9219,288,10,OUT,16,2021-10-25
9220,254,16,IN,86,2022-08-09
9221,467,2,TRANSFER,57,2023-01-16
9222,330,10,OUT,78,2021-02-25
9223,321,5,TRANSFER,34,2023-01-30
9224,65,6,IN,13,2020-07-17
9225,255,7,OUT,19,2066-08-04
9226,35,14,IN,34,2022-12-29
9227,486,20,IN,65,2023-07-02
9228,452,12,OUT,96,2022-08-30
9229,345,11,TRANSFER,30,2023-05-20
9230,369,18,IN,87,2020-06-19
9231,293,18,TRANSFER,100,2049-09-05
9232,221,12,OUT,53,2021-01-16
9233,336,18,OUT,11,2023-03-24
9234,106,7,IN,87,2021-03-31
9235,263,8,IN,unknown,2084-08-05
9236,220,9,IN,unknown,2020-08-25
9237,382,1,IN,57,2020-04-17
9238,100,19,OUT,63,2021-10-01
9239,183,15,IN,unknown,2023-11-27
9240,155,3,IN,63,2023-05-05
9241,188,11,OUT,96,2068-09-04
9242,152,12,IN,unknown,2023-07-02
9243,279,16,OUT,76,2021-04-01
9244,300,19,TRANSFER,unknown,2020-02-21
9245,186,6,IN,98,2022-11-26
9246,495,5,OUT,49,2020-07-10
9247,230,4,OUT,40,2022-02-04
9248,373,10,IN,65,2020-10-24
9249,119,3,IN,25,2095-00-07
9250,182,13,OUT,50,2077-05-06
9251,21,17,IN,83,2088-02-26
9252,284,6,OUT,34,2021-07-07
9253,351,12,TRANSFER,33,2020-11-13
9254,113,20,IN,76,2021-11-26
9255,453,17,TRANSFER,83,2020-05-08
9256,239,4,TRANSFER,65,2021-05-16
9257,224,14,TRANSFER,96,2051-04-27
9258,463,16,IN,53,2021-08-16
9259,119,16,OUT,58,2023-07-12
9260,414,7,IN,unknown,2023-01-22
9261,442,11,TRANSFER,21,2021-09-12
9262,452,9,IN,98,2022-04-28
9263,339,10,OUT,6,2023-08-18
9264,9,2,IN,67,2021-12-08
9265,140,5,OUT,62,2022-12-30
9266,155,7,TRANSFER,21,2022-12-02
9267,19,5,OUT,44,2023-04-11
9268,213,16,TRANSFER,48,2088-07-04
9269,14,2,IN,41,2089-06-05
9270,254,3,OUT,19,2023-11-21
9271,181,14,IN,16,2022-04-17
9272,2,2,TRANSFER,41,2020-08-24
9273,207,1,OUT,unknown,2020-12-30
9274,316,16,OUT,37,2084-09-06
9275,272,12,TRANSFER,33,2080-01-13
9276,146,11,IN,75,2022-05-22
9277,65,12,OUT,40,2023-10-13
9278,266,13,OUT,46,2022-08-27
9279,58,6,OUT,33,2021-02-26
9280,480,10,TRANSFER,unknown,2020-10-29
9281,326,19,OUT,4,2023-06-08
9282,34,7,IN,35,2053-10-15
9283,251,18,TRANSFER,18,2023-11-07
9284,204,10,IN,43,2022-08-01
9285,385,7,TRANSFER,70,2021-06-04
9286,14,18,OUT,unknown,2020-06-05
9287,100,9,TRANSFER,57,2023-05-17
9288,379,12,TRANSFER,15,2020-08-12
9289,96,10,IN,18,2021-02-20
9290,310,11,OUT,18,2085-07-04
9291,144,8,OUT,unknown,2020-01-08
9292,306,20,OUT,91,2038-00-02
9293,273,9,TRANSFER,18,2023-01-23
9294,380,11,IN,75,2022-09-16
9295,61,18,TRANSFER,19,2021-07-04
9296,240,16,OUT,38,2022-01-28
9297,359,5,OUT,70,2052-04-08
9298,497,4,OUT,55,2063-10-12
9299,461,4,TRANSFER,93,2023-07-03
9300,262,5,OUT,3,2020-09-09
9301,146,17,IN,100,2056-00-20
9302,187,14,IN,60,2022-03-28
9303,382,20,IN,unknown,2021-07-19
9304,41,7,OUT,70,2022-08-14
9305,90,16,TRANSFER,78,2023-07-30
9306,331,17,TRANSFER,57,2022-09-28
9307,153,16,OUT,5,2021-04-10
9308,424,4,TRANSFER,90,2020-03-25
9309,399,15,IN,5,2020-01-25
9310,318,11,TRANSFER,68,2020-11-11
9311,486,13,TRANSFER,unknown,2022-12-31
9312,466,5,IN,73,2021-09-01
9313,219,8,IN,66,2023-05-15
9314,250,12,IN,68,2021-05-29
9315,329,6,TRANSFER,74,2021-11-03
9316,415,11,IN,39,2023-03-05
9317,486,6,IN,13,2023-11-22
9318,388,5,OUT,29,2023-02-11
9319,445,3,OUT,71,2021-04-28
9320,454,13,TRANSFER,38,2020-06-12
9321,424,3,IN,65,2022-05-27
9322,393,10,OUT,7,2054-01-22
9323,177,6,OUT,86,2023-05-14
9324,39,17,OUT,54,2020-05-31
9325,88,12,IN,54,2081-00-28
9326,359,2,OUT,unknown,2022-12-02
9327,323,1,TRANSFER,58,2022-03-05
9328,430,11,IN,71,2021-12-29
9329,170,15,OUT,unknown,2023-01-26
9330,406,16,IN,95,2021-12-23
9331,194,20,TRANSFER,unknown,2021-04-02
9332,394,12,OUT,95,2020-08-04
9333,272,14,OUT,8,2022-09-20
9334,64,12,IN,51,2023-07-17
9335,124,3,TRANSFER,78,2021-12-24
9336,194,4,IN,86,2083-08-16
9337,87,19,TRANSFER,3,2021-04-11
9338,295,7,OUT,11,2021-09-17
9339,360,5,TRANSFER,23,2047-07-25
9340,456,12,TRANSFER,75,2020-08-24
9341,392,8,IN,22,2022-06-30
9342,472,12,IN,4,2020-08-05
9343,435,20,TRANSFER,86,2020-06-28
9344,133,1,OUT,97,2021-06-14
9345,469,12,IN,unknown,2023-06-15
9346,261,12,TRANSFER,35,2023-08-27
9347,275,2,TRANSFER,39,2023-08-12
9348,75,3,OUT,16,2023-12-05
9349,208,15,IN,92,2020-03-17
9350,57,10,IN,82,2021-11-16
9351,76,12,IN,unknown,2038-04-26
9352,125,3,IN,75,2022-02-27
9353,54,18,IN,86,2023-02-18
9354,324,15,OUT,86,2023-09-25
9355,272,15,IN,17,2022-01-28
9356,183,9,TRANSFER,91,2022-12-27
9357,4,19,TRANSFER,80,2022-07-22
9358,49,6,TRANSFER,100,2022-05-04
9359,69,2,OUT,59,2020-04-08
9360,66,8,TRANSFER,9,2022-03-28
9361,183,5,OUT,unknown,2022-05-01
9362,433,2,TRANSFER,16,2021-10-12
9363,432,11,OUT,9,2022-03-13
9364,307,18,TRANSFER,62,2052-04-28
9365,139,9,TRANSFER,10,2023-06-19
9366,309,14,IN,50,2021-05-08
9367,51,10,IN,14,2022-09-19
9368,61,9,OUT,6,2021-04-20
9369,438,20,IN,22,2021-09-24
9370,202,6,IN,82,2022-11-28
9371,81,15,OUT,53,2023-10-14
9372,292,4,IN,98,2052-06-28
9373,278,5,OUT,unknown,2023-08-02
9374,195,6,IN,59,2021-04-18
9375,437,13,TRANSFER,64,2069-10-22
9376,261,4,IN,68,2023-11-06
9377,114,13,IN,70,2057-01-05
9378,449,20,OUT,32,2022-02-23
9379,278,1,IN,14,2022-12-11
9380,374,5,OUT,67,2088-01-24
9381,424,19,TRANSFER,83,2021-10-03
9382,82,16,IN,56,2023-10-19
9383,174,8,OUT,36,2020-10-30
9384,302,6,IN,16,2021-04-24
9385,420,1,OUT,unknown,2021-02-12
9386,327,15,TRANSFER,71,2022-10-16
9387,476,20,TRANSFER,17,2022-04-02
9388,95,2,OUT,4,2022-07-23
9389,340,6,IN,99,2021-10-09
9390,131,14,TRANSFER,unknown,2023-03-05
9391,303,18,IN,32,2099-03-23
9392,143,17,TRANSFER,27,2023-04-15
9393,59,14,OUT,unknown,2022-05-09
9394,280,9,IN,37,2022-03-12
9395,250,19,OUT,40,2021-03-03
9396,111,6,IN,2,2021-01-15
9397,168,4,OUT,63,2022-09-15
9398,315,3,TRANSFER,unknown,2023-05-31
9399,183,12,TRANSFER,11,2021-02-27
9400,234,10,OUT,13,2020-12-13
9401,74,6,IN,6,2021-10-12
9402,130,5,IN,21,2020-02-12
9403,467,7,IN,unknown,2021-08-03
9404,52,1,IN,93,2023-07-19
9405,289,1,IN,83,2020-12-23
9406,443,14,IN,13,2022-08-15
9407,133,17,OUT,63,2021-10-29
9408,231,4,OUT,23,2023-07-23
9409,432,17,OUT,78,2023-06-21
9410,153,7,TRANSFER,18,2022-12-15
9411,458,11,OUT,84,2020-11-26
9412,17,4,OUT,43,2020-01-18
9413,470,4,OUT,86,2020-07-13
9414,442,4,IN,16,2022-02-23
9415,59,20,OUT,92,2050-04-18
9416,372,11,OUT,61,2022-08-26
9417,367,11,IN,86,2023-11-30
9418,402,2,OUT,58,2023-06-20
9419,177,3,IN,52,2020-10-05
9420,276,19,OUT,unknown,2022-06-26
9421,156,15,TRANSFER,64,2020-03-26
9422,361,8,OUT,9,2023-02-18
9423,55,16,IN,95,2022-06-10
9424,160,18,OUT,90,2022-02-19
9425,392,5,TRANSFER,79,2022-09-14
9426,298,4,OUT,45,2023-07-02
9427,257,7,OUT,29,2094-04-18
9428,379,19,TRANSFER,14,2021-06-06
9429,206,13,IN,96,2023-08-19
9430,42,4,TRANSFER,85,2020-12-11
9431,312,2,TRANSFER,82,2062-07-25
9432,166,17,TRANSFER,1,2023-01-27
9433,155,16,IN,78,2020-09-28
9434,61,3,TRANSFER,unknown,2020-05-13
9435,229,14,TRANSFER,11,2021-04-30
9436,478,7,TRANSFER,71,2020-07-12
9437,182,2,IN,unknown,2060-06-11
9438,415,17,IN,97,2020-02-06
9439,417,13,IN,11,2021-11-11
9440,130,8,IN,63,2020-05-16
9441,388,19,TRANSFER,57,2023-11-24
9442,212,12,OUT,86,2020-12-09
9443,245,7,TRANSFER,4,2021-09-15
9444,287,20,OUT,8,2023-02-01
9445,135,9,TRANSFER,47,2023-05-04
9446,493,10,OUT,62,2022-08-20
9447,475,18,TRANSFER,64,2023-05-09
9448,125,12,OUT,53,2021-03-16
9449,474,3,TRANSFER,75,2021-01-08
9450,455,8,OUT,unknown,2021-07-16
9451,168,12,OUT,25,2023-02-26
9452,495,8,OUT,90,2022-06-06
9453,121,19,OUT,84,2021-04-12
9454,34,11,TRANSFER,13,2023-04-23
9455,219,5,OUT,87,2022-03-28
9456,71,2,TRANSFER,7,2053-03-12
9457,329,10,TRANSFER,2,2022-11-30
9458,189,15,TRANSFER,72,2023-03-03
9459,391,13,IN,2,2023-08-18
9460,411,14,IN,32,2021-08-08
9461,252,13,IN,28,2021-04-30
9462,309,5,OUT,3,2022-09-01
9463,442,16,IN,33,2022-08-12
9464,254,16,IN,58,2022-12-02
9465,395,9,IN,12,2021-05-22
9466,45,6,IN,68,2021-07-16
9467,164,12,TRANSFER,13,2022-02-02
9468,415,15,IN,88,2021-11-03
9469,391,18,TRANSFER,32,2023-01-23
9470,101,7,OUT,unknown,2021-03-13
9471,460,18,IN,18,2023-05-26
9472,119,12,OUT,17,2022-06-17
9473,103,20,IN,98,2022-11-10
9474,263,16,OUT,70,2021-02-08
9475,492,17,IN,unknown,2020-09-30
9476,85,4,OUT,61,2022-05-09
9477,256,15,OUT,unknown,2080-04-02
9478,177,3,OUT,59,2021-03-05
9479,341,3,TRANSFER,49,2020-01-27
9480,205,17,TRANSFER,unknown,2022-01-12
9481,485,15,OUT,47,2023-08-07
9482,500,7,IN,42,2021-01-11
9483,461,13,IN,1,2021-03-25
9484,478,3,IN,86,2023-12-25
9485,457,6,TRANSFER,unknown,2020-07-06
9486,281,5,OUT,55,2022-11-14
9487,354,8,IN,76,2021-03-04
9488,298,8,IN,55,2020-09-22
9489,311,19,OUT,33,2021-01-05
9490,187,20,IN,5,2021-10-01
9491,368,3,OUT,91,2022-09-27
9492,106,6,OUT,44,2020-06-27
9493,49,17,OUT,57,2020-11-06
9494,465,20,IN,56,2021-02-20
9495,123,16,OUT,6,2022-10-27
9496,29,11,IN,55,2020-03-19
9497,390,4,OUT,73,2021-05-09
9498,182,9,TRANSFER,67,2045-02-01
9499,72,9,IN,98,2022-11-19
9500,158,11,OUT,29,2020-06-01
9501,409,14,TRANSFER,51,2022-08-05
9502,327,10,TRANSFER,48,2020-02-26
9503,45,4,OUT,30,2020-01-15
9504,402,14,TRANSFER,16,2023-04-16
9505,116,11,OUT,60,2042-08-08
9506,247,13,OUT,52,2047-03-17
9507,161,12,TRANSFER,28,2023-08-14
9508,425,19,TRANSFER,71,2021-01-12
9509,281,19,TRANSFER,15,2021-09-02
9510,75,13,IN,16,2021-05-25
9511,295,4,TRANSFER,52,2022-03-19
9512,84,19,IN,43,2022-08-29
9513,459,19,IN,unknown,2084-01-16
9514,376,11,IN,41,2022-09-29
9515,183,2,IN,11,2023-08-04
9516,238,12,TRANSFER,43,2023-01-30
9517,134,8,IN,12,2045-02-28
9518,209,12,OUT,unknown,2021-10-26
9519,208,15,IN,24,2020-05-10
9520,236,18,TRANSFER,67,2020-02-22
9521,233,16,IN,44,2020-04-23
9522,291,4,TRANSFER,57,2082-10-02
9523,240,13,OUT,77,2021-09-26
9524,285,8,TRANSFER,unknown,2023-02-07
9525,353,1,IN,36,2021-06-02
9526,253,7,IN,89,2022-05-24
9527,243,20,OUT,unknown,2022-02-05
9528,87,1,OUT,90,2023-03-07
9529,126,12,OUT,1,2086-06-09
9530,108,8,OUT,22,2021-05-03
9531,216,6,OUT,84,2022-09-13
9532,33,4,TRANSFER,71,2022-06-29
9533,52,9,OUT,44,2020-07-26
9534,305,14,OUT,10,2023-05-01
9535,117,12,IN,unknown,2020-08-27
9536,331,11,TRANSFER,43,2020-05-26
9537,492,13,TRANSFER,90,2022-02-26
9538,282,16,IN,70,2023-07-22
9539,254,3,TRANSFER,5,2021-07-28
9540,75,1,IN,41,2022-05-31
9541,163,2,OUT,59,2023-04-15
9542,346,13,IN,81,2023-01-06
9543,201,8,IN,97,2023-10-02
9544,83,13,OUT,18,2073-00-24
9545,361,12,OUT,92,2023-07-29
9546,497,9,OUT,48,2023-07-21
9547,386,17,OUT,60,2020-02-12
9548,152,13,OUT,45,2023-07-08
9549,138,11,OUT,93,2020-01-30
9550,121,1,OUT,unknown,2021-10-16
9551,314,6,TRANSFER,1,2023-08-26
9552,43,5,IN,90,2020-08-28
9553,272,7,TRANSFER,36,2023-03-26
9554,474,18,OUT,unknown,2022-06-20
9555,372,3,TRANSFER,76,2022-04-12
9556,181,2,TRANSFER,79,2033-02-15
9557,269,7,OUT,94,2021-08-19
9558,325,18,IN,40,2022-05-25
9559,37,15,OUT,unknown,2023-04-19
9560,476,20,TRANSFER,51,2080-05-19
9561,331,11,IN,49,2020-07-11
9562,86,5,TRANSFER,32,2051-03-04
9563,201,17,TRANSFER,75,2035-10-12
9564,274,7,OUT,65,2023-06-28
9565,289,7,TRANSFER,unknown,2021-07-28
9566,429,14,TRANSFER,62,2021-01-27
9567,400,15,IN,32,2021-07-25
9568,401,12,IN,39,2020-07-30
9569,345,3,OUT,22,2023-09-29
9570,8,17,TRANSFER,54,2020-08-15
9571,475,3,TRANSFER,97,2022-05-03
9572,32,9,OUT,25,2022-10-29
9573,25,20,OUT,78,2021-09-21
9574,355,2,IN,47,2023-09-07
9575,141,8,TRANSFER,unknown,2020-10-08
9576,145,14,IN,unknown,2023-01-22
9577,348,4,IN,63,2022-03-15
9578,91,18,IN,57,2048-07-06
9579,58,5,OUT,77,2023-09-13
9580,28,13,TRANSFER,67,2021-11-15
9581,329,16,IN,42,2060-05-07
9582,64,20,TRANSFER,unknown,2021-03-18
9583,269,1,IN,56,2022-11-10
9584,369,15,IN,28,2022-02-16
9585,246,14,TRANSFER,3,2022-11-25
9586,137,1,IN,80,2023-06-15
9587,300,20,OUT,42,2020-02-27
9588,80,14,IN,45,2023-11-12
9589,357,7,TRANSFER,43,2058-02-28
9590,88,2,TRANSFER,40,2023-08-10
9591,106,17,OUT,60,2020-10-23
9592,184,8,OUT,25,2021-03-15
9593,241,7,IN,28,2071-03-22
9594,40,4,OUT,63,2080-08-24
9595,8,12,OUT,80,2020-07-05
9596,176,1,OUT,unknown,2020-04-05
9597,268,1,TRANSFER,57,2021-08-21
9598,416,2,TRANSFER,100,2022-12-27
9599,175,13,IN,51,2020-12-20
9600,473,5,OUT,25,2020-08-29
9601,418,9,TRANSFER,40,2020-03-25
9602,371,4,IN,unknown,2023-04-23
9603,321,18,TRANSFER,43,2020-11-15
9604,487,7,OUT,6,2021-12-11
9605,345,15,TRANSFER,26,2021-05-11
9606,367,9,TRANSFER,23,2022-11-24
9607,152,16,TRANSFER,unknown,2023-11-09
9608,52,4,IN,86,2100-07-26
9609,373,7,OUT,49,2023-07-31
9610,205,20,TRANSFER,92,2023-09-07
9611,230,7,OUT,31,2020-10-28
9612,202,17,IN,41,2020-01-03
9613,282,16,OUT,27,2020-07-14
9614,370,5,TRANSFER,12,2021-03-08
9615,297,16,TRANSFER,62,2021-07-20
9616,96,1,OUT,25,2021-05-24
9617,417,20,TRANSFER,3,2023-07-14
9618,96,11,TRANSFER,unknown,2020-03-13
9619,124,6,OUT,24,2022-04-29
9620,174,6,IN,85,2020-09-10
9621,35,16,IN,54,2022-03-29
9622,53,13,TRANSFER,22,2093-03-17
9623,402,10,TRANSFER,44,2021-06-22
9624,334,14,IN,unknown,2022-02-17
9625,19,3,TRANSFER,89,2021-09-21
9626,116,14,OUT,96,2022-10-11
9627,189,2,TRANSFER,87,2100-09-23
9628,159,9,OUT,94,2022-06-21
9629,42,13,IN,20,2020-02-09
9630,2,13,TRANSFER,18,2020-11-27
9631,415,11,IN,unknown,2023-01-14
9632,419,20,OUT,19,2022-03-10
9633,70,14,TRANSFER,90,2023-03-17
9634,458,19,IN,unknown,2021-03-12
9635,166,3,IN,5,2023-03-04
9636,493,3,TRANSFER,99,2020-07-03
9637,69,11,TRANSFER,56,2023-08-04
9638,31,16,OUT,23,2020-09-20
9639,366,10,TRANSFER,20,2023-07-01
9640,278,12,OUT,83,2021-05-05
9641,413,16,OUT,89,2023-03-06
9642,271,11,TRANSFER,97,2023-04-12
9643,181,5,TRANSFER,6,2021-01-17
9644,78,17,TRANSFER,13,2022-04-15
9645,285,16,IN,86,2023-06-08
9646,309,9,IN,47,2023-10-16
9647,39,2,IN,13,2038-03-03
9648,378,10,TRANSFER,65,2021-07-11
9649,466,2,IN,99,2021-01-19
9650,323,13,TRANSFER,36,2020-05-03
9651,75,1,IN,49,2023-05-23
9652,13,11,IN,34,2020-06-07
9653,150,1,TRANSFER,40,2021-03-08
9654,68,11,TRANSFER,1,2020-09-14
9655,143,13,OUT,47,2023-12-25
9656,215,5,TRANSFER,100,2020-08-14
9657,435,15,IN,unknown,2023-08-23
9658,296,11,TRANSFER,43,2021-10-25
9659,342,15,TRANSFER,18,2068-04-08
9660,368,2,TRANSFER,unknown,2023-10-24
9661,359,13,TRANSFER,unknown,2020-06-15
9662,136,7,IN,89,2022-12-08
9663,196,7,TRANSFER,14,2023-07-30
9664,410,12,OUT,57,2022-03-27
9665,458,18,OUT,64,2023-10-23
9666,310,18,OUT,32,2043-04-12
9667,136,6,OUT,25,2022-10-26
9668,290,17,IN,73,2020-12-07
9669,453,5,OUT,12,2022-08-30
9670,191,5,IN,75,2023-05-01
9671,33,18,TRANSFER,93,2089-08-08
9672,90,15,TRANSFER,29,2022-12-12
9673,90,13,OUT,33,2023-07-04
9674,161,20,IN,55,2022-01-20
9675,446,13,IN,52,2022-09-04
9676,350,9,IN,7,2023-04-12
9677,41,1,TRANSFER,71,2021-03-01
9678,307,2,IN,13,2020-02-19
9679,162,11,OUT,73,2021-09-13
9680,69,17,TRANSFER,97,2023-06-10
9681,480,3,IN,82,2020-10-10
9682,115,13,IN,91,2022-04-21
9683,499,6,TRANSFER,26,2023-08-17
9684,419,17,TRANSFER,43,2023-12-03
9685,399,20,TRANSFER,38,2023-07-01
9686,2,1,OUT,37,2023-12-12
9687,221,9,IN,42,2020-06-21
9688,366,12,TRANSFER,95,2023-03-31
9689,462,20,TRANSFER,31,2020-03-29
9690,389,20,IN,88,2022-08-03
9691,492,15,OUT,3,2021-04-24
9692,388,17,IN,52,2022-10-21
9693,122,18,OUT,85,2020-05-24
9694,56,16,IN,7,2021-06-13
9695,25,9,TRANSFER,93,2021-10-25
9696,285,1,IN,15,2021-02-16
9697,359,12,OUT,71,2023-10-16
9698,72,3,TRANSFER,79,2022-05-29
9699,25,5,IN,51,2023-09-27
9700,372,18,OUT,66,2020-04-17
9701,415,16,IN,93,2020-01-17
9702,45,6,IN,6,2022-06-03
9703,346,9,OUT,83,2093-07-24
9704,63,12,OUT,83,2023-09-15
9705,301,13,IN,79,2020-04-30
9706,139,4,OUT,77,2020-06-14
9707,436,7,TRANSFER,99,2023-08-29
